UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_MESSAGE_TIMESTAMP,LAST_MESSAGE_TIMESTAMP,FIRST_MESSAGE_VALUE,HIGH_MESSAGE_VALUE,HIGH_MESSAGE_TIMESTAMP,LOW_MESSAGE_VALUE,LOW_MESSAGE_TIMESTAMP,LAST_MESSAGE_VALUE,TOTAL_INDEX_UPDATES,VOLUME,QUOTE_VOLUME,VOLUME_TOP_TIER,QUOTE_VOLUME_TOP_TIER,VOLUME_DIRECT,QUOTE_VOLUME_DIRECT,VOLUME_TOP_TIER_DIRECT,QUOTE_VOLUME_TOP_TIER_DIRECT
DAY,1513641600,267,cadli,BTC-USD,19149.7805363515,19274.4873177909,16995.8885014574,17681.1017091666,1513641600,1513727940,19145.8399643185,19274.4873177909,1513657500,16995.8885014574,1513719060,17681.1017091666,1440,238606.323339163,4353086907.33031,166486.406928453,2998032520.94331,153896.407146415,2763744840.03031,139788.125591204,2510756839.68836
DAY,1513728000,267,cadli,BTC-USD,17681.1017091666,17870.0986793401,15695.8135822178,16533.4635511081,1513728000,1513814340,17677.3781791761,17870.0986793401,1513774320,15695.8135822178,1513730460,16533.4635511081,1440,291210.092967527,4876268272.27988,215112.049574869,3576136728.53145,204991.150676203,3405441349.23267,187263.870434277,3109803438.94479
DAY,1513814400,267,cadli,BTC-USD,16533.4635511081,17327.0963093487,15093.1520699112,15806.5252063995,1513814400,1513900740,16543.8756935959,17327.0963093487,1513840620,15093.1520699112,1513883820,15806.5252063995,1440,224745.720145105,3618008775.94947,167688.286367551,2680768762.48133,150420.254603446,2407444050.2275,135163.358604503,2164461929.20083
DAY,1513900800,267,cadli,BTC-USD,15806.5252063995,15935.055042596,10991.3858495972,13833.3808649743,1513900800,1513987140,15841.9541257477,15935.055042596,1513901040,10991.3858495972,1513952520,13833.3808649743,1440,573059.485228497,7680131559.91485,458914.483444279,6110738375.53101,433531.399287031,5772697896.42024,396880.304878305,5284185526.79875
DAY,1513987200,267,cadli,BTC-USD,13833.3808649743,15589.3999435473,13475.4900644303,14508.0699666203,1513987200,1514073540,13840.9726250101,15589.3999435473,1514041800,13475.4900644303,1514010240,14508.0699666203,1440,204558.122655407,3003282919.32166,152231.263433886,2220800644.23024,140648.932657216,2048048890.09523,126974.493196547,1852073219.51369
DAY,1514073600,267,cadli,BTC-USD,14508.0699666203,14611.5768081948,12343.5820177525,13924.4077095052,1514073600,1514159940,14505.153453168,14611.5768081948,1514076660,12343.5820177525,1514119200,13924.4077095052,1440,232317.911810519,3128901418.36373,171521.252925044,2286366210.30337,149359.836402026,1979220690.67108,132219.439306119,1753831119.32867
DAY,1514160000,267,cadli,BTC-USD,13924.4077095052,14592.9054495335,13191.4208775998,13943.5562666221,1514160000,1514246340,13938.4196614569,14592.9054495335,1514206440,13191.4208775998,1514174640,13943.5562666221,1440,145577.860156408,2027862479.28898,105542.473306949,1460576089.26479,90848.1369561387,1249751626.64284,81715.9548879787,1123963503.8681
DAY,1514246400,267,cadli,BTC-USD,13943.5562666221,16219.4539166667,13895.9290470958,15903.4984156017,1514246400,1514332740,13949.4057243136,16219.4539166667,1514319420,13895.9290470958,1514251620,15903.4984156017,1440,190398.534491696,2924013495.06449,139709.392816626,2139798615.37239,127908.892573629,1956529701.81228,115848.92562741,1772272909.95954
DAY,1514332800,267,cadli,BTC-USD,15903.4984156017,16661.701401337,14684.1943820356,15596.0380197358,1514332800,1514419140,15888.3512563231,16661.701401337,1514354700,14684.1943820356,1514394420,15596.0380197358,1440,189870.652480162,2976973263.59147,136941.013203879,2130736916.4342,122554.016690504,1899495175.90542,111992.656421786,1734973729.35481
DAY,1514419200,267,cadli,BTC-USD,15596.0380197358,15647.6943186462,13740.7527907696,14631.4430140706,1514419200,1514505540,15609.7564722422,15647.6943186462,1514426520,13740.7527907696,1514487540,14631.4430140706,1440,230642.293449263,3320339663.88563,173429.546500642,2474534888.5996,152963.309118932,2163399931.21743,140478.94802815,1985550060.27182
DAY,1514505600,267,cadli,BTC-USD,14631.4430140706,15312.0808416383,14228.2400071671,14666.6842689532,1514505600,1514591940,14665.5819661919,15312.0808416383,1514528220,14228.2400071671,1514545140,14666.6842689532,1440,160274.182597825,2364558861.67092,120099.263351408,1758346743.53939,103076.53819327,1496252854.33517,94059.3539335817,1364982313.52019
DAY,1514592000,267,cadli,BTC-USD,14666.6842689532,14726.8237870064,12372.8221656855,12865.7701643443,1514592000,1514678340,14642.2892331462,14726.8237870064,1514592900,12372.8221656855,1514652240,12865.7701643443,1440,237455.177058437,3176624583.78714,175614.493657374,2318060786.86728,159842.749167535,2089326929.87681,144158.190160298,1883893182.84232
DAY,1514678400,267,cadli,BTC-USD,12865.7701643443,14643.4887917288,12741.83780884,14265.3070901087,1514678400,1514764740,12854.0624748009,14643.4887917288,1514753160,12741.83780884,1514679240,14265.3070901087,1440,158322.595158127,2169115407.94568,108861.111664023,1474985478.46296,97873.5156175665,1308199339.38278,87903.5544164465,1174160789.2811
DAY,1514764800,267,cadli,BTC-USD,14265.3070901087,14331.5841449453,13298.6076662432,13783.2811914635,1514764800,1514851140,14237.8179872091,14331.5841449453,1514790600,13298.6076662432,1514815920,13783.2811914635,1440,109882.984414448,1520812772.35905,75823.9855231485,1034644031.47775,65888.7763948985,883668112.487328,58347.9121752785,781822435.208796
DAY,1514851200,267,cadli,BTC-USD,13783.2811914635,15491.5634821439,13274.3023170532,14956.9816198437,1514851200,1514937540,13813.8443691445,15491.5634821439,1514920980,13274.3023170532,1514867580,14956.9816198437,1440,184992.967572602,2650555557.59235,146346.972124244,2085600608.06912,124838.708637628,1767945968.94139,114569.731598156,1621848650.78357
DAY,1514937600,267,cadli,BTC-USD,14956.9816198437,15647.8929680619,14767.8464769759,15346.3987352107,1514937600,1515023940,14962.5755521057,15647.8929680619,1514963940,14767.8464769759,1514974800,15346.3987352107,1440,144851.61750427,2203650832.58862,111907.972013733,1694134306.73296,92647.376945474,1388842901.05262,83821.624944174,1256442722.96575
DAY,1515024000,267,cadli,BTC-USD,15346.3987352107,15639.429750097,14434.4461820916,15413.6702183466,1515024000,1515110340,15336.4573399854,15639.429750097,1515031500,14434.4461820916,1515056520,15413.6702183466,1440,175755.809563066,2645643829.42397,135662.522506525,2023422107.38495,112837.717643137,1673314449.69777,102875.231343903,1524592710.89074
DAY,1515110400,267,cadli,BTC-USD,15413.6702183466,17510.8802695087,15121.1457151908,17334.0676491656,1515110400,1515196740,15418.886105967,17510.8802695087,1515195000,15121.1457151908,1515126540,17334.0676491656,1440,214341.121282122,3503181496.65784,153606.082812604,2483483731.56801,127285.088233094,2040965782.34561,116251.791371693,1862581701.75498
DAY,1515196800,267,cadli,BTC-USD,17334.0676491656,17643.6639224878,16621.3126704959,17578.8059853878,1515196800,1515283140,17323.561045743,17643.6639224878,1515280740,16621.3126704959,1515246000,17578.8059853878,1440,159363.034249942,2732599231.96274,92119.0689490817,1569145291.50697,78827.4814205617,1324178095.10598,64214.2317259417,1074766653.53823
DAY,1515283200,267,cadli,BTC-USD,17578.8059853878,17589.9623642207,16291.2826764683,16638.8177100675,1515283200,1515369540,17589.9623642207,17589.9623642207,1515283200,16291.2826764683,1515347520,16638.8177100675,1440,139036.164980002,2357750457.32711,84448.5492474101,1414411040.58375,77457.0858431101,1283255803.83735,62466.8895197301,1028268461.98154
DAY,1515369600,267,cadli,BTC-USD,16638.8177100675,16688.7261237558,14055.6704522632,15433.9962634989,1515369600,1515455940,16643.6054140573,16688.7261237558,1515370920,14055.6704522632,1515424020,15433.9962634989,1440,217124.415819794,3360197514.34801,167555.39217105,2564723466.42971,140461.205407099,2119317449.93962,126564.773742828,1907236356.65255
DAY,1515456000,267,cadli,BTC-USD,15433.9962634989,15875.4867741583,14429.8112642504,14973.0679616193,1515456000,1515542340,15455.6623750286,15875.4867741583,1515473640,14429.8112642504,1515506340,14973.0679616193,1440,154093.346173714,2355027238.7408,114247.841930467,1713630002.90211,96980.6680048265,1437159007.31548,88482.5975105265,1307618005.97025
DAY,1515542400,267,cadli,BTC-USD,14973.0679616193,15385.4977867688,13801.9416519231,15385.4977867688,1515542400,1515628740,14904.9381783096,15385.4977867688,1515628740,13801.9416519231,1515574440,15385.4977867688,1440,181619.451861178,2644329656.10228,147137.83627121,2114858453.49216,127470.271043903,1807450545.36865,117313.638185136,1661218682.75433
DAY,1515628800,267,cadli,BTC-USD,15385.4977867688,15950.4383551048,13437.6787438994,13894.2311571695,1515628800,1515715140,15412.4443859549,15950.4383551048,1515648060,13437.6787438994,1515642840,13894.2311571695,1440,184042.817173615,2685554067.57118,115388.763084968,1644892477.32241,85171.487955831,1183983143.2909,70208.778843541,966259992.437523
DAY,1515715200,267,cadli,BTC-USD,13894.2311571695,14691.1369966887,13443.2689250053,14396.6119729224,1515715200,1515801540,13877.171867249,14691.1369966887,1515755940,13443.2689250053,1515717240,14396.6119729224,1440,155364.396958469,2214698209.22916,105974.145317815,1481911962.79905,87957.1443511616,1204428838.63322,78535.7645206516,1071983805.79052
DAY,1515801600,267,cadli,BTC-USD,14396.6119729224,15205.8391502936,14387.1447271178,14801.1502814556,1515801600,1515887940,14420.5800174092,15205.8391502936,1515852180,14387.1447271178,1515803880,14801.1502814556,1440,108930.847899436,1616819312.56368,76692.7156343875,1122372597.41269,60949.4552423775,869722147.197875,55549.1023425875,791178587.253904
DAY,1515888000,267,cadli,BTC-USD,14801.1502814556,14973.9962391407,13475.3766767664,14223.6560599716,1515888000,1515974340,14814.6000726757,14973.9962391407,1515893880,13475.3766767664,1515944160,14223.6560599716,1440,125348.779609707,1770840709.45056,90319.2617001388,1253959547.29336,70444.7888912388,957854252.514993,63018.8784606988,854861477.025928
DAY,1515974400,267,cadli,BTC-USD,14223.6560599716,14858.2027724273,14019.4017117566,14121.0373546717,1515974400,1516060740,14233.6071248063,14858.2027724273,1516025220,14019.4017117566,1516059660,14121.0373546717,1440,123555.022801788,1777232986.98539,89644.0995562675,1268832075.05513,70185.3522854875,972902900.150936,64375.0666405075,890667593.656997
DAY,1516060800,267,cadli,BTC-USD,14121.0373546717,14789.9442863374,10090.9972525856,11419.5111459582,1516060800,1516147140,14144.7893098579,14789.9442863374,1516089720,10090.9972525856,1516141680,11419.5111459582,1440,437275.729304524,5279589522.95017,305531.757837225,3646228278.73058,290850.760650935,3405455343.49777,255124.554282833,2990434554.28452
DAY,1516147200,267,cadli,BTC-USD,11419.5111459582,11837.8850887793,9360.77367863156,11238.0343206104,1516147200,1516233540,11396.8015471927,11837.8850887793,1516148100,9360.77367863156,1516203240,11238.0343206104,1440,520781.967497837,5549480888.37543,356199.885607773,3772012422.6266,319164.269326365,3348677507.5026,286560.22641855,3001379596.89157
DAY,1516233600,267,cadli,BTC-USD,11238.0343206104,12312.1926820909,10972.03974014,11289.7852821729,1516233600,1516319940,11291.3077941264,12312.1926820909,1516278720,10972.03974014,1516262280,11289.7852821729,1440,316282.895977139,3720386426.93142,226300.06078912,2644874935.8842,183609.488186778,2100840094.89936,169405.345378431,1937955474.57894
DAY,1516320000,267,cadli,BTC-USD,11289.7852821729,12381.8418886889,11230.5543360042,12036.7418821243,1516320000,1516406340,11268.968744833,12381.8418886889,1516367520,11230.5543360042,1516320120,12036.7418821243,1440,204675.068031312,2431717242.44426,142032.931057275,1674686472.19393,107051.909505098,1222011648.32459,99534.9398001453,1135955327.87566
DAY,1516406400,267,cadli,BTC-USD,12036.7418821243,13447.248124954,11994.69557184,13221.16573963,1516406400,1516492740,12034.5769473945,13447.248124954,1516486920,11994.69557184,1516408020,13221.16573963,1440,175371.409561794,2245310339.09588,119813.347872398,1529250807.57481,100885.757762948,1256880763.89581,91999.1971593881,1145424818.17373
DAY,1516492800,267,cadli,BTC-USD,13221.16573963,13223.6060488968,11533.445011651,12020.3059307867,1516492800,1516579140,13223.6060488968,13223.6060488968,1516492800,11533.445011651,1516568160,12020.3059307867,1440,220223.635906844,2722188193.8739,152539.518780598,1868948323.74797,106535.506443675,1259692118.58387,97511.7217483024,1152300712.20418
DAY,1516579200,267,cadli,BTC-USD,12020.3059307867,12356.1161643392,10395.0201447974,11177.2511504361,1516579200,1516665540,12040.4734812442,12356.1161643392,1516608720,10395.0201447974,1516657500,11177.2511504361,1440,270732.127605965,3060242448.49512,190825.729136156,2142157289.35654,142687.767122577,1549400237.00832,131640.660831921,1428765751.41356
DAY,1516665600,267,cadli,BTC-USD,11177.2511504361,11760.3769839585,10298.2177332709,11176.293322639,1516665600,1516751940,11192.9963555179,11760.3769839585,1516726680,10298.2177332709,1516708140,11176.293322639,1440,250865.581724538,2769512379.74892,178757.169585071,1962260961.73974,135741.063965029,1452402439.64097,126294.366355401,1350641452.80044
DAY,1516752000,267,cadli,BTC-USD,11176.293322639,11867.0449457023,10874.8130614405,11747.0504110474,1516752000,1516838340,11211.1197087549,11867.0449457023,1516804140,10874.8130614405,1516767660,11747.0504110474,1440,209081.254737845,2382846665.33847,127374.135724781,1437378759.48154,96832.6321192873,1068467024.73337,89347.6504458173,985243716.572226
DAY,1516838400,267,cadli,BTC-USD,11747.0504110474,12051.3658625851,11227.4631733459,11472.3416492151,1516838400,1516924740,11706.9810552451,12051.3658625851,1516852200,11227.4631733459,1516899540,11472.3416492151,1440,177354.479627771,2061448536.73031,108633.538263701,1252846680.71915,81038.8633452835,915613485.063878,74778.8916047435,844555226.669153
DAY,1516924800,267,cadli,BTC-USD,11472.3416492151,11906.8395152577,10580.0349954376,11373.9915508703,1516924800,1517011140,11478.7706102489,11906.8395152577,1516935120,10580.0349954376,1516960320,11373.9915508703,1440,268086.372443632,2992902312.42867,162252.959715348,1806114868.89021,126262.451872626,1375310299.79624,113637.954167994,1238124020.3976
DAY,1517011200,267,cadli,BTC-USD,11373.9915508703,11881.3002763447,11142.8884301318,11672.6553882168,1517011200,1517097540,11362.8219473443,11881.3002763447,1517083620,11142.8884301318,1517052720,11672.6553882168,1440,166838.951154366,1923709444.48567,101319.679479048,1166155049.19115,76707.5089558924,865087293.306341,71022.7390102724,800521838.349794
DAY,1517097600,267,cadli,BTC-USD,11672.6553882168,12299.1929254762,11634.7445464179,11881.8509901958,1517097600,1517183940,11674.7720201225,12299.1929254762,1517122140,11634.7445464179,1517107200,11881.8509901958,1440,159421.609259973,1904428236.69977,95079.8826151792,1129769844.02643,73007.2755375465,854767346.310612,66410.8173806565,776487862.419549
DAY,1517184000,267,cadli,BTC-USD,11881.8509901958,11943.1176889972,11243.133370845,11383.7273013366,1517184000,1517270340,11859.1236763514,11943.1176889972,1517186100,11243.133370845,1517226720,11383.7273013366,1440,145656.548301893,1674960539.42367,87021.8060886212,994536156.043968,65978.1368775407,746253237.540377,61070.8218604007,690025687.014346
DAY,1517270400,267,cadli,BTC-USD,11383.7273013366,11426.2222584591,10036.2841861956,10237.4441225932,1517270400,1517356740,11383.5264003564,11426.2222584591,1517272200,10036.2841861956,1517339580,10237.4441225932,1440,266504.737579178,2834989389.92735,180565.92673177,1907554236.46891,149221.379785489,1554790483.94952,138968.625890198,1447236150.83903
DAY,1517356800,267,cadli,BTC-USD,10237.4441225932,10472.1397447062,9796.47667338986,10337.7115078461,1517356800,1517443140,10231.8940134279,10472.1397447062,1517403180,9796.47667338986,1517360880,10337.7115078461,1440,219164.851879935,2224974014.56486,131416.710084806,1330464225.56258,106707.250861786,1066919885.22186,99176.2498585069,991182463.449363
DAY,1517443200,267,cadli,BTC-USD,10337.7115078461,10370.0905284745,8705.65328572616,9115.22536026951,1517443200,1517529540,10332.1404806234,10370.0905284745,1517463780,8705.65328572616,1517516400,9115.22536026951,1440,366627.492584644,3464602593.89335,240153.216882029,2258943967.08395,194451.358799043,1813360351.93201,182890.694211672,1704927685.59045
DAY,1517529600,267,cadli,BTC-USD,9115.22536026951,9176.63082669663,7666.93821371521,8894.81764566456,1517529600,1517615940,9087.44895502954,9176.63082669663,1517590380,7666.93821371521,1517575680,8894.81764566456,1440,532258.768945946,4544644781.29889,350058.927567095,3004677461.34671,291830.684975961,2491036529.623,271409.072795801,2315359128.74619
DAY,1517616000,267,cadli,BTC-USD,8894.81764566456,9528.32723313122,8232.63182260014,9290.8298780611,1517616000,1517702340,8909.56793914426,9528.32723313122,1517689260,8232.63182260014,1517629620,9290.8298780611,1440,252658.897597753,2269480892.28434,155298.157740219,1404412837.22745,119574.990114941,1069417168.32147,111189.418090611,993580782.870377
DAY,1517702400,267,cadli,BTC-USD,9290.8298780611,9460.75474344184,8010.13617093909,8325.13397036081,1517702400,1517788740,9273.54705709956,9460.75474344184,1517724300,8010.13617093909,1517776500,8325.13397036081,1440,283948.272218525,2459434411.3272,182698.128840077,1576190282.35734,148137.979970679,1258275124.01149,138735.493933919,1177575433.5693
DAY,1517788800,267,cadli,BTC-USD,8325.13397036081,8499.28642404768,6638.96809817563,6913.45283524325,1517788800,1517875140,8343.13104563043,8499.28642404768,1517807580,6638.96809817563,1517860680,6913.45283524325,1440,515804.595059638,3892692104.05742,363728.409429371,2724583900.94072,314554.971418376,2316169222.92302,292066.328516482,2149527649.49626
DAY,1517875200,267,cadli,BTC-USD,6913.45283524325,7979.57990943604,5999.44375369147,7787.48870540742,1517875200,1517961540,6937.19456680006,7979.57990943604,1517952900,5999.44375369147,1517893860,7787.48870540742,1440,752799.768504363,5200849062.55357,543631.974497819,3764050623.37984,464832.639335041,3170833109.09204,430928.627257746,2938510522.97226
DAY,1517961600,267,cadli,BTC-USD,7787.48870540742,8643.77743583506,7273.39182451242,7658.28414064893,1517961600,1518047940,7786.71557050114,8643.77743583506,1518010080,7273.39182451242,1517976480,7658.28414064893,1440,464584.542272842,3713449582.79469,320896.062823841,2566109768.72186,246353.500354756,1952160794.48901,230940.825878807,1829299258.59762
DAY,1518048000,267,cadli,BTC-USD,7658.28414064893,8712.18274018801,7658.28414064893,8333.50105242744,1518048000,1518134340,7690.86385085562,8712.18274018801,1518094140,7690.86385085562,1518048000,8333.50105242744,1440,295419.172593731,2451393362.22124,181277.395565158,1494576955.96356,172051.011178701,1414395193.15757,161936.246753126,1330539954.46017
DAY,1518134400,267,cadli,BTC-USD,8333.50105242744,8805.18387209409,7887.93909605092,8791.51402943372,1518134400,1518220740,8330.45420318079,8805.18387209409,1518219720,7887.93909605092,1518153360,8791.51402943372,1440,277677.723282063,2325472399.63858,176304.345917428,1470789342.85451,143573.149528762,1185985738.95445,135285.466537406,1117136794.17629
DAY,1518220800,267,cadli,BTC-USD,8791.51402943372,9204.09934531445,8316.47486668645,8707.29408381043,1518220800,1518307140,8785.19531067193,9204.09934531445,1518246420,8316.47486668645,1518298020,8707.29408381043,1440,304433.00161144,2665078758.59257,202468.072588442,1759712157.01576,138925.750792214,1198345916.1919,129993.706787375,1120997929.27848
DAY,1518307200,267,cadli,BTC-USD,8707.29408381043,8707.29408381043,7973.64719914805,8178.08354360021,1518307200,1518393540,8705.27363684344,8705.27363684344,1518307200,7973.64719914805,1518338640,8178.08354360021,1440,262592.200862369,2184404085.48365,171217.380574958,1419860893.95868,106588.996964232,871958172.53249,99424.9391203828,813183911.899611
DAY,1518393600,267,cadli,BTC-USD,8178.08354360021,9074.38676312649,8178.08354360021,8974.55829529548,1518393600,1518479940,8203.20428003026,9074.38676312649,1518478620,8203.20428003026,1518393600,8974.55829529548,1440,260846.266884619,2276415775.00486,177252.303595845,1544675147.60378,111355.514604075,963138551.018595,104713.084594747,905532306.642517
DAY,1518480000,267,cadli,BTC-USD,8974.55829529548,9031.51449583454,8491.5816694043,8627.67638172495,1518480000,1518566340,9001.86033825269,9031.51449583454,1518483600,8491.5816694043,1518516300,8627.67638172495,1440,218438.185300119,1904699503.51414,140196.843041196,1219575836.22352,85312.564382593,734214749.807501,79535.563466693,684357606.824157
DAY,1518566400,267,cadli,BTC-USD,8627.67638172495,9584.83429829189,8627.67638172495,9551.42135090789,1518566400,1518652740,8660.77371800013,9584.83429829189,1518651660,8660.77371800013,1518566400,9551.42135090789,1440,268558.164184094,2464836648.09168,182213.873980325,1668940269.82122,120343.9560221,1094598923.64782,113456.282310837,1031989018.13457
DAY,1518652800,267,cadli,BTC-USD,9551.42135090789,10302.8517866503,9432.38616405465,10139.8238403792,1518652800,1518739140,9542.91837410629,10302.8517866503,1518719280,9432.38616405465,1518655680,10139.8238403792,1440,333014.257125048,3296921399.83116,229373.699193741,2266738021.276,153599.758120031,1510825939.51142,145523.213731392,1431583393.93706
DAY,1518739200,267,cadli,BTC-USD,10139.8238403792,10391.0244020349,9839.11702427568,10285.8214677357,1518739200,1518825540,10110.4245950947,10391.0244020349,1518746340,9839.11702427568,1518780300,10285.8214677357,1440,231337.025881389,2343963367.63152,153768.863103431,1552411823.30926,94908.1392931763,950556153.51776,89834.7597291063,899718528.811194
DAY,1518825600,267,cadli,BTC-USD,10285.8214677357,11218.3753377169,10186.9049612479,11190.1927331023,1518825600,1518911940,10282.5808856635,11218.3753377169,1518909780,10186.9049612479,1518826080,11190.1927331023,1440,269315.69148092,2907838188.04066,175078.717251774,1885084505.95871,110557.096181672,1182235472.35315,104290.255424933,1115243461.96219
DAY,1518912000,267,cadli,BTC-USD,11190.1927331023,11441.8581609173,10278.5582497609,10566.1636493854,1518912000,1518998340,11194.0329495335,11441.8581609173,1518918000,10278.5582497609,1518947940,10566.1636493854,1440,343134.926856369,3725564273.11063,227556.263463969,2454464468.70226,145477.053405571,1556778352.65217,137329.018630552,1469669834.40635
DAY,1518998400,267,cadli,BTC-USD,10566.1636493854,11361.9640340328,10488.6008914056,11299.5718808741,1518998400,1519084740,10560.219207357,11361.9640340328,1519058220,10488.6008914056,1518999240,11299.5718808741,1440,236642.090752259,2607672424.8608,162359.46114131,1784248503.76524,98944.7059614511,1079751943.73603,93888.7578906411,1024731240.08221
DAY,1519084800,267,cadli,BTC-USD,11299.5718808741,12071.6799701248,11214.4999556259,11338.0322555782,1519084800,1519171140,11295.5332494782,12071.6799701248,1519165620,11214.4999556259,1519170240,11338.0322555782,1440,298400.668127532,3473153862.5949,207329.09062402,2396191343.13967,133348.989887339,1528541989.50792,126539.72367882,1450370236.13844
DAY,1519171200,267,cadli,BTC-USD,11338.0322555782,11514.2318330252,10384.8528267884,10645.7787868342,1519171200,1519257540,11309.4825996842,11514.2318330252,1519177800,10384.8528267884,1519245840,10645.7787868342,1440,363559.067130798,3999887692.83267,261380.433149514,2851061070.37701,168893.717371077,1818164283.96679,160509.226584725,1727708879.13249
DAY,1519257600,267,cadli,BTC-USD,10645.7787868342,11207.247636811,9944.00263741412,10024.4290891447,1519257600,1519343940,10637.0714612135,11207.247636811,1519281120,9944.00263741412,1519338780,10024.4290891447,1440,359226.35640721,3747872646.17222,247499.076464977,2557664846.9229,159132.433367927,1619554610.77513,151310.643672178,1539934229.4427
DAY,1519344000,267,cadli,BTC-USD,10024.4290891447,10628.7104732002,9762.47722417296,10404.7969050483,1519344000,1519430340,10012.4040669385,10628.7104732002,1519396500,9762.47722417296,1519348680,10404.7969050483,1440,308352.776827267,3151198521.14478,207188.175607673,2101815192.5714,126811.823801685,1267314535.16376,120611.577639325,1205026642.00058
DAY,1519430400,267,cadli,BTC-USD,10404.7969050483,10707.0645609718,9649.7889307831,9957.45404745347,1519430400,1519516740,10399.779694252,10707.0645609718,1519445400,9649.7889307831,1519504620,9957.45404745347,1440,266354.573656287,2700549391.56297,176983.320994926,1778650994.74548,114846.558161957,1135036401.21041,108837.137246147,1075498239.89606
DAY,1519516800,267,cadli,BTC-USD,9957.45404745347,10073.2421795682,9510.57889286123,9848.94524506212,1519516800,1519603140,9939.55454082661,10073.2421795682,1519541220,9510.57889286123,1519572720,9848.94524506212,1440,200416.686077012,1967642681.11212,120713.933022176,1179019262.99751,72377.1763744293,692601042.428279,67472.4828265993,645271481.69077
DAY,1519603200,267,cadli,BTC-USD,9848.94524506212,10614.8746430064,9594.48649395399,10470.3524482453,1519603200,1519689540,9853.63221621824,10614.8746430064,1519680840,9594.48649395399,1519633140,10470.3524482453,1440,251928.427211126,2561950802.374,164891.652352319,1673223112.19271,106854.981355785,1071468281.91417,101288.278820923,1015803532.80526
DAY,1519689600,267,cadli,BTC-USD,10470.3524482453,10991.2869529314,10293.0695014734,10734.7529591834,1519689600,1519775940,10460.3210043876,10991.2869529314,1519740000,10293.0695014734,1519697580,10734.7529591834,1440,223638.977012391,2395292227.40021,144909.905778138,1551276238.96849,89334.4002277671,945576595.24956,84471.5192869871,894004656.78471
DAY,1519776000,267,cadli,BTC-USD,10734.7529591834,11194.908176095,10479.9563895399,10503.0979188015,1519776000,1519862340,10725.3222490591,11194.908176095,1519799520,10479.9563895399,1519860000,10503.0979188015,1440,231138.305260055,2496511939.71953,152500.022791339,1641496652.93177,96577.4183668263,1026985433.1496,91719.9266492263,975203042.61963
DAY,1519862400,267,cadli,BTC-USD,10503.0979188015,11185.6522526952,10429.2628620889,11041.1050122952,1519862400,1519948740,10512.1427659238,11185.6522526952,1519937700,10429.2628620889,1519862880,11041.1050122952,1440,194237.080711525,2107161078.36911,128365.697995619,1390665509.67951,78986.0864570087,846953182.353281,75202.4514086687,806318824.96885
DAY,1519948800,267,cadli,BTC-USD,11041.1050122952,11323.5688190229,10942.5638657648,11187.9292714577,1519948800,1520035140,11059.6105236156,11323.5688190229,1519955760,10942.5638657648,1520001060,11187.9292714577,1440,187981.179561807,2097122660.27704,115921.208217227,1287848150.67766,67544.209746751,742541778.517489,64054.892268951,704063578.772567
DAY,1520035200,267,cadli,BTC-USD,11187.9292714577,11661.1431260903,11187.9292714577,11590.3305993279,1520035200,1520121540,11201.9706090572,11661.1431260903,1520099760,11201.9706090572,1520035200,11590.3305993279,1440,178749.691963939,2051830609.80293,109014.532300575,1248661150.80048,63944.3330214826,725592276.602271,60629.5538895726,687916165.031321
DAY,1520121600,267,cadli,BTC-USD,11590.3305993279,11660.7169671912,11215.059947223,11615.682941932,1520121600,1520207940,11599.1745898907,11660.7169671912,1520207580,11215.059947223,1520149320,11615.682941932,1440,162434.284492045,1852609711.07465,95297.9043660582,1083845069.92736,53977.2383536963,608564086.544129,51359.8045478563,578962515.213515
DAY,1520208000,267,cadli,BTC-USD,11615.682941932,11773.468854,11463.1138140945,11553.1792862556,1520208000,1520294340,11600.325558195,11773.468854,1520276100,11463.1138140945,1520245620,11553.1792862556,1440,161494.110013704,1874443978.25975,98468.1522561511,1141233970.6332,61728.3601274371,712103399.79434,58499.1483923271,674820984.261176
DAY,1520294400,267,cadli,BTC-USD,11553.1792862556,11553.1792862556,10707.0190034242,10848.8923639279,1520294400,1520380740,11524.6132587325,11527.6667363726,1520295060,10707.0190034242,1520364720,10848.8923639279,1440,245128.288515322,2722171923.92328,153460.558184041,1694303794.36809,101126.716417586,1108865175.43358,96302.082811417,1055707524.7414
DAY,1520380800,267,cadli,BTC-USD,10848.8923639279,11034.8753564071,9675.49299634831,10030.1173449179,1520380800,1520467140,10842.1022626146,11034.8753564071,1520387400,9675.49299634831,1520443320,10030.1173449179,1440,375980.289710252,3882704277.97938,245258.815929354,2512860778.20175,171711.781700526,1734310386.4904,163291.727050285,1648962851.54621
DAY,1520467200,267,cadli,BTC-USD,10030.1173449179,10229.1072924403,9358.60001697392,9488.93119119697,1520467200,1520553540,10019.8259613896,10229.1072924403,1520501400,9358.60001697392,1520529480,9488.93119119697,1440,321354.543318277,3154121102.50454,205118.921418973,1998599532.49652,145364.216798154,1393517239.8058,138856.965579533,1330767369.44035
